unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,TOTAL,N_GE1,OUT,Y15-24,ES	18358943 	15733849 	18804289 b	12702866 	14019354 	14353472 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,EU27	: 	: 	318953372 e	346337211 e	363229365 e	352393802 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,EU28	: 	: 	323032173 e	350879016 e	368832539 e	356269771 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,FI	8703237 	7055856 	6160069 	9088384 	6344990 	11963795 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,FR	40029889 	26684540 	19698342 	44979011 	35056227 	37689779 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,HR	1810833 	1860323 	3905125 	4339025 	5555439 	3859127 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,HU	1101304 	1435611 	1168350 	1735228 	1333906 	1342816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,IE	9174044 	7686645 	5926435 	5917981 	5985646 	5387155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,IT	13138659 	13272789 	17143476 	13575908 b	14883657 	15282209 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,LT	1441571 	1410032 	1246758 	1211112 	1057483 	1605970 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,LU	: 	1383610 	1300986 	1468621 	1289595 	1671963 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,LV	: 	1103363 	941288 	1865498 	1084780 	1545917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,MT	553469 	631128 	452571 	628064 b	340375 	298442 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,NL	25893923 	23051474 	21098629 	22339196 	23324657 	22247371 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,NO	7834185 	6270835 	6640440 	8935968 	7279776 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,PL	13547314 	13380202 	14059948 	15837629 b	17185397 	16950511 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,PT	1954034 	1338514 	1811424 	1357640 	1662703 	1205336 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,RO	1226804 	1156197 	814443 	1453645 	1331049 	1321846 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,SE	: 	13150059 	11584540 	10577910 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,SI	2506283 	2346224 	2523143 	2008760 	2139011 	2573861 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,SK	1888245 u	1030755 u	: u	: u	2707961 bu	3512269 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y15-24,UK	: 	: 	: 	: 	74426289 	69409209 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,AT	11724322 	11505714 	13059070 	11943140 	10454412 	11704496 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,BE	15257780 b	11379037 	12258793 	12351131 	12342083 	9750007 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,BG	929937 	929813 	553714 u	726380 	580212 	699420 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,CH	: 	22209853 	20792276 	16987824 	16386513 	15852349 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,CY	1928824 	2010962 	1540569 	2345355 	2193088 	2416956 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,CZ	9055668 	8706969 	7364155 	7940103 	9269866 	9116936 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,DE	149476597 	136489015 	107784516 	107379625 	120497449 	90636292 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,DK	: 	7916868 	6905715 	8578365 	9032479 b	8826990 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,EA	: 	: 	: 	251946344 e	258570792 e	249490998 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,EE	1941712 	2243699 	2438233 	2079558 	1944574 	1202335 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,EL	: 	1529857 	1419392 	1784657 	1756045 	1167829 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,ES	22821676 	25453985 	19886906 b	19433056 	18767421 	23419517 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,EU27	: 	: 	351791388 e	354953669 e	426706449 e	412512474 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,EU28	: 	: 	353117425 e	361013354 e	429614483 e	415372147 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,FI	9237407 	10004079 	8586412 	9313586 	9557479 	10416575 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,FR	28571173 	22936479 	26708505 	28460914 	29802849 	30067648 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,HR	2594237 	1775552 	1533611 	5675124 	2921473 	2871557 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,HU	6055372 	5219446 	4917491 	5437561 	5230522 	5452720 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,IE	6807298 	7292053 	7461290 	2969243 	3077404 	3572261 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,IT	13204526 	14516365 	14840541 	19628539 b	12929187 	27922041 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,LT	3302688 	3193155 	2987888 	2586581 	3912847 	3684285 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,LU	: 	1498744 	1872777 	1992136 	2014689 	1781771 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,LV	: 	1996433 	1297705 	2086264 	1651426 	1499111 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,MT	914838 	974815 	706601 	711533 b	610790 	459483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,NL	29768917 	24966858 	24953645 	22732671 	21760085 	24631463 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,NO	9377663 	8950557 	10320445 	10115949 	7842220 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,PL	23094256 	19332258 	18882370 	17334604 b	20006243 	15975430 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,PT	1881336 	1858361 	1832880 	1714248 	2797755 	2480159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,RO	2135023 	2033218 	2023608 	2396448 	2639035 	2332535 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,SE	: 	10567430 	8811695 	10921884 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,SI	3413349 	3079688 	3160470 	3052713 	2973567 	3034578 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,SK	3338916 	4651596 	4843102 	2620041 	5060189 b	4796891 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-34,UK	: 	: 	: 	: 	107703202 	107628731 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,AT	23836506 	22930026 	23342203 	23238848 	21304375 	23716699 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,BE	31093174 b	28451359 	27509152 	29056138 	27225299 	23810126 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,BG	1816308 	1759722 	1190142 	1661551 	1658989 	1448342 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,CH	: 	42167118 	39775487 	37042358 	35702743 	38895644 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,CY	5207088 	4418061 	3934030 	4613394 	4093438 	4334397 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,CZ	21101316 	18079124 	16680428 	18236466 	18356292 	18833861 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,DE	258371107 	235150704 	204677593 	227579279 	237451107 	202427943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,DK	: 	15184401 	15456935 	18661278 	17177343 b	17988862 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,EA	: 	: 	: 	546506194 e	546201417 e	524366198 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,EE	3736573 	3900899 	4160239 	3644674 	3798214 	2874190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,EL	: 	3483998 	2852061 	3254288 	3886044 	2248740 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,ES	49086375 	52016268 	47530256 b	42202304 	42108249 	45812627 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,EU27	: 	: 	720855483 e	762140239 e	879922430 e	844974001 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,EU28	: 	: 	724789846 e	770589452 e	885168715 e	850610434 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,FI	18033641 	19117138 	17215896 	17292216 	18348076 	18762267 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,FR	61815541 	53626495 	61125006 	67038143 	66331674 	65884877 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,HR	4546320 	3496762 	4206578 	8197391 	5288197 	5664943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,HU	15250292 	13134122 	12750631 	12785134 	11013711 	11234408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,IE	16079731 	16896509 	16651240 	9810383 	10232593 	10669592 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,IT	28348548 	34079360 	31417365 	44308947 b	35358522 	46912096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,LT	6834491 	6682867 	6586813 	6077172 	7820591 	6638325 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,LU	: 	3758663 	3969514 	4467544 	4262863 	3988857 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,LV	: 	3481102 	2392187 	3351155 	3119633 	3090105 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,MT	1389060 	1366902 	1212620 	1118299 b	1056944 	872828 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,NL	58033390 	50398014 	50936812 	49834615 	48984731 	52836911 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,NO	21525189 	21514757 	22548465 	24472561 	18734005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,PL	47911012 	40162920 	36536255 	35618244 b	36651528 	31185840 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,PT	5070855 	4546383 	5311555 	4197662 	6553665 	4806216 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,RO	4230277 	4011058 	3892160 	4144643 	4195889 	3631437 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,SE	: 	20480643 	15505235 	18479039 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,SI	6747897 	6968956 	6666962 	5665612 	6201215 	5879500 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,SK	7179210 	9164921 	9918469 	6078978 	8937390 b	8463821 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y25-44,UK	: 	: 	: 	: 	217005148 	210570163 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,AT	12112184 	11424312 	10283132 	11295708 	10849963 	12012203 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,BE	15835394 b	17072322 	15250359 	16705007 	14883216 	14060119 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,BG	886370 	829908 	636428 	935171 	1078777 	748922 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,CH	: 	19957264 	18983210 	20054535 	19316230 	23043295 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,CY	3278264 	2407099 	2393462 	2268039 	1900350 	1917440 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,CZ	12045648 	9372155 	9316273 	10296362 	9086426 	9716925 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,DE	108894510 	98661690 	96893078 	120199654 	116953658 	111791651 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,DK	: 	7267533 	8551221 	10082914 	8144865 b	9161872 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,EA	: 	: 	: 	294559849 e	287630626 e	274875200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,EE	1794861 	1657200 	1722006 	1565116 	1853641 	1671854 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,EL	: 	1954141 	1432669 	1469631 	2130000 	1080911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,ES	26264699 	26562284 	27643350 b	22769248 	23340828 	22393110 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,EU27	: 	: 	369064096 e	407186570 e	453215980 e	432461527 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,EU28	: 	: 	371672420 e	409576099 e	455554233 e	435238287 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,FI	8796234 	9113059 	8629484 	7978630 	8790596 	8345692 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,FR	33244368 	30690016 	34416501 	38577229 	36528825 	35817228 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,HR	1952084 	1721210 	2672967 	2522268 	2366725 	2793386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,HU	9194920 	7914676 	7833140 	7347573 	5783189 	5781688 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,IE	9272433 	9604456 	9189951 	6841141 	7155189 	7097331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,IT	15144021 	19562995 	16576823 	24680407 b	22429335 	18990055 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,LT	3531803 	3489712 	3598925 	3490590 	3907744 	2954040 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,LU	: 	2259919 	2096737 	2475408 	2248173 	2207085 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,LV	: 	1484669 	1094483 	1264891 	1468208 	1590994 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,MT	474222 	392086 	506019 	406765 b	446154 	413345 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,NL	28264473 	25431157 	25983167 	27101944 	27224647 	28205448 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,NO	12147526 	12564200 	12228020 	14356612 	10891785 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,PL	24816756 	20830662 	17653885 	18283639 b	16645284 	15210410 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,PT	3189518 	2688022 	3478676 	2483414 	3755911 	2326058 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,RO	2095254 	1977840 	1868552 	1748194 	1556854 	1298902 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,SE	: 	9913213 	6693539 	7557154 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,SI	3334547 	3889268 	3506492 	2612899 	3227648 	2844921 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,SK	3840295 	4513325 	5075368 	3458937 	3877201 b	3666930 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y35-44,UK	: 	: 	: 	: 	109301946 	102941431 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y45-54,AT	13640069 	13983576 	12757651 	14116536 	12401596 	12005322 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y45-54,BE	16871242 b	20509338 	15930759 	17381385 	18002389 	16000012 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y45-54,BG	1188364 	602647 	602362 	719727 	738341 	683695 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y45-54,CH	: 	26088308 	22199701 	18906574 	23750218 	18775346 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y45-54,CY	1965952 	1484165 	1808108 	2377384 	1567959 	1765643 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y45-54,CZ	7656963 	7149437 	7059907 	5952413 	6231088 	8163695 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,Y45-54,DE	144972910 	146802620 	139731759 	134315215 	140768720 	137950208 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
