unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,ES	105879658 	: 	: 	42745293 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,EU27	: 	: 	: 	1543790629 e
NR,TOTAL,N_GE1,WORLD,ACC_WEB,EU28	: 	: 	: 	1547761317 e
NR,TOTAL,N_GE1,WORLD,ACC_WEB,FI	41857570 	: 	: 	35654208 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,FR	258950834 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,HR	: 	: 	: 	5114137 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,HU	16878982 	: 	: 	12757283 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,IE	24932579 	: 	: 	19860022 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,IT	84441651 	: 	: 	63652053 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,LT	6566467 	: 	: 	3936252 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,LU	: 	: 	: 	3942779 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,LV	: 	: 	: 	2409807 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,MT	2156890 	: 	: 	991987 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,NL	99778648 	: 	: 	123776124 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,PL	55128171 	: 	: 	32425179 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,PT	9580408 	: 	: 	3563277 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,RO	3277520 	: 	: 	1851301 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,SE	: 	: 	: 	30688418 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,SI	5366095 	: 	: 	4008509 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,SK	7766106 	: 	: 	5481695 
NR,TOTAL,N_GE1,WORLD,DIRECT,AT	54849265 	: 	: 	50850411 
NR,TOTAL,N_GE1,WORLD,DIRECT,BE	60756717 b	: 	: 	47749876 
NR,TOTAL,N_GE1,WORLD,DIRECT,BG	13508940 	: 	: 	7788961 
NR,TOTAL,N_GE1,WORLD,DIRECT,CH	: 	: 	26487516 	20601922 
NR,TOTAL,N_GE1,WORLD,DIRECT,CY	1802231 	: 	: 	4979430 
NR,TOTAL,N_GE1,WORLD,DIRECT,CZ	46256807 	: 	: 	29008327 
NR,TOTAL,N_GE1,WORLD,DIRECT,DE	840876935 	: 	: 	777552770 
NR,TOTAL,N_GE1,WORLD,DIRECT,DK	: 	: 	: 	17386182 
NR,TOTAL,N_GE1,WORLD,DIRECT,EA	: 	: 	: 	2019669108 e
NR,TOTAL,N_GE1,WORLD,DIRECT,EE	5323230 	: 	: 	2631036 
NR,TOTAL,N_GE1,WORLD,DIRECT,EL	: 	: 	: 	2102770 
NR,TOTAL,N_GE1,WORLD,DIRECT,ES	158870751 	: 	: 	179440831 
NR,TOTAL,N_GE1,WORLD,DIRECT,EU27	: 	: 	: 	2523996261 e
NR,TOTAL,N_GE1,WORLD,DIRECT,EU28	: 	: 	: 	2526828070 e
NR,TOTAL,N_GE1,WORLD,DIRECT,FI	33234569 	: 	: 	28869553 
NR,TOTAL,N_GE1,WORLD,DIRECT,FR	1558964 u	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,DIRECT,HR	: 	: 	: 	5161707 
NR,TOTAL,N_GE1,WORLD,DIRECT,HU	25408686 	: 	: 	21391902 
NR,TOTAL,N_GE1,WORLD,DIRECT,IE	43985327 	: 	: 	39729193 
NR,TOTAL,N_GE1,WORLD,DIRECT,IT	172969640 	: 	: 	166325662 
NR,TOTAL,N_GE1,WORLD,DIRECT,LT	3657777 	: 	: 	7666872 
NR,TOTAL,N_GE1,WORLD,DIRECT,LU	: 	: 	: 	7843200 
NR,TOTAL,N_GE1,WORLD,DIRECT,LV	: 	: 	: 	1697268 
NR,TOTAL,N_GE1,WORLD,DIRECT,MT	1452808 	: 	: 	888739 
NR,TOTAL,N_GE1,WORLD,DIRECT,NL	85073787 	: 	: 	108017712 
NR,TOTAL,N_GE1,WORLD,DIRECT,PL	123700867 	: 	: 	71418078 
NR,TOTAL,N_GE1,WORLD,DIRECT,PT	22160893 	: 	: 	9853693 
NR,TOTAL,N_GE1,WORLD,DIRECT,RO	7027324 	: 	: 	4249227 
NR,TOTAL,N_GE1,WORLD,DIRECT,SE	: 	: 	: 	23770834 
NR,TOTAL,N_GE1,WORLD,DIRECT,SI	11322900 	: 	: 	9748593 
NR,TOTAL,N_GE1,WORLD,DIRECT,SK	16568665 	: 	: 	8912200 
NR,TOTAL,N_GE1,WORLD,NBOOK,AT	16653752 	: 	: 	17118766 
NR,TOTAL,N_GE1,WORLD,NBOOK,BE	20170426 b	: 	: 	20876983 
NR,TOTAL,N_GE1,WORLD,NBOOK,BG	5470829 	: 	: 	6479542 
NR,TOTAL,N_GE1,WORLD,NBOOK,CH	: 	: 	72513293 	71220596 
NR,TOTAL,N_GE1,WORLD,NBOOK,CY	10536246 	: 	: 	768002 
NR,TOTAL,N_GE1,WORLD,NBOOK,CZ	77742843 	: 	: 	87548925 
NR,TOTAL,N_GE1,WORLD,NBOOK,DE	147421902 	: 	: 	183138491 
NR,TOTAL,N_GE1,WORLD,NBOOK,DK	: 	: 	: 	77908189 
NR,TOTAL,N_GE1,WORLD,NBOOK,EA	: 	: 	: 	956540272 e
NR,TOTAL,N_GE1,WORLD,NBOOK,EE	4870208 	: 	: 	9174749 
NR,TOTAL,N_GE1,WORLD,NBOOK,EL	: 	: 	: 	28929202 
NR,TOTAL,N_GE1,WORLD,NBOOK,ES	295816267 	: 	: 	392098306 
NR,TOTAL,N_GE1,WORLD,NBOOK,EU27	: 	: 	: 	1715983491 e
NR,TOTAL,N_GE1,WORLD,NBOOK,EU28	: 	: 	: 	1754542771 e
NR,TOTAL,N_GE1,WORLD,NBOOK,FI	71504660 	: 	: 	76287202 
NR,TOTAL,N_GE1,WORLD,NBOOK,FR	24764828 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,NBOOK,HR	: 	: 	: 	35534686 
NR,TOTAL,N_GE1,WORLD,NBOOK,HU	32507382 	: 	: 	37284004 
NR,TOTAL,N_GE1,WORLD,NBOOK,IE	9042364 	: 	: 	9129053 
NR,TOTAL,N_GE1,WORLD,NBOOK,IT	87391430 	: 	: 	90707438 
NR,TOTAL,N_GE1,WORLD,NBOOK,LT	11912387 	: 	: 	8545520 
NR,TOTAL,N_GE1,WORLD,NBOOK,LU	: 	: 	: 	1828273 
NR,TOTAL,N_GE1,WORLD,NBOOK,LV	: 	: 	: 	13126039 
NR,TOTAL,N_GE1,WORLD,NBOOK,MT	200568 	: 	: 	904482 
NR,TOTAL,N_GE1,WORLD,NBOOK,NL	78947892 	: 	: 	42548229 
NR,TOTAL,N_GE1,WORLD,NBOOK,PL	124014375 	: 	: 	182377920 
NR,TOTAL,N_GE1,WORLD,NBOOK,PT	41732625 	: 	: 	39021024 
NR,TOTAL,N_GE1,WORLD,NBOOK,RO	53743293 	: 	: 	58703194 
NR,TOTAL,N_GE1,WORLD,NBOOK,SE	: 	: 	: 	69893079 
NR,TOTAL,N_GE1,WORLD,NBOOK,SI	6307898 	: 	: 	5880096 
NR,TOTAL,N_GE1,WORLD,NBOOK,SK	18678964 	: 	: 	14889910 
NR,TOTAL,N_GE1,WORLD,NPACK,AT	85620230 	: 	: 	76984961 
NR,TOTAL,N_GE1,WORLD,NPACK,BE	87330080 b	: 	: 	81340544 
NR,TOTAL,N_GE1,WORLD,NPACK,BG	20707359 	: 	: 	14843347 
NR,TOTAL,N_GE1,WORLD,NPACK,CH	: 	: 	119302531 	110902550 
NR,TOTAL,N_GE1,WORLD,NPACK,CY	16659614 	: 	: 	18042951 
NR,TOTAL,N_GE1,WORLD,NPACK,CZ	129157988 	: 	: 	120809748 
NR,TOTAL,N_GE1,WORLD,NPACK,DE	1066110691 	: 	: 	1001216235 
NR,TOTAL,N_GE1,WORLD,NPACK,DK	: 	: 	: 	97968135 
NR,TOTAL,N_GE1,WORLD,NPACK,EA	: 	: 	: 	3813684709 e
NR,TOTAL,N_GE1,WORLD,NPACK,EE	13076297 	: 	: 	12677501 
NR,TOTAL,N_GE1,WORLD,NPACK,EL	: 	: 	: 	62228188 
NR,TOTAL,N_GE1,WORLD,NPACK,ES	590509313 	: 	: 	596658567 
NR,TOTAL,N_GE1,WORLD,NPACK,EU27	: 	: 	: 	5267113408 e
NR,TOTAL,N_GE1,WORLD,NPACK,EU28	: 	: 	: 	5311382380 e
NR,TOTAL,N_GE1,WORLD,NPACK,FI	124993055 	: 	: 	116095620 
NR,TOTAL,N_GE1,WORLD,NPACK,FR	1055100467 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,NPACK,HR	: 	: 	: 	44305352 
NR,TOTAL,N_GE1,WORLD,NPACK,HU	58311263 	: 	: 	58675906 
NR,TOTAL,N_GE1,WORLD,NPACK,IE	59588056 	: 	: 	53123454 
NR,TOTAL,N_GE1,WORLD,NPACK,IT	291472044 	: 	: 	290776987 
NR,TOTAL,N_GE1,WORLD,NPACK,LT	17323670 	: 	: 	17433914 
NR,TOTAL,N_GE1,WORLD,NPACK,LU	: 	: 	: 	10001041 
NR,TOTAL,N_GE1,WORLD,NPACK,LV	: 	: 	: 	15421447 
NR,TOTAL,N_GE1,WORLD,NPACK,MT	3599252 	: 	: 	2470300 
NR,TOTAL,N_GE1,WORLD,NPACK,NL	244046435 	: 	: 	222127114 
NR,TOTAL,N_GE1,WORLD,NPACK,NO	102425976 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,NPACK,PL	326584166 	: 	: 	258512598 
NR,TOTAL,N_GE1,WORLD,NPACK,PT	67812324 	: 	: 	58269067 
NR,TOTAL,N_GE1,WORLD,NPACK,RO	64470933 	: 	: 	65828863 
NR,TOTAL,N_GE1,WORLD,NPACK,SE	: 	: 	: 	136207823 
NR,TOTAL,N_GE1,WORLD,NPACK,SI	19487098 	: 	: 	17228291 
NR,TOTAL,N_GE1,WORLD,NPACK,SK	37048972 	: 	: 	25233632 
NR,TOTAL,N_GE1,WORLD,PACK,AT	26430835 	: 	: 	30370471 
NR,TOTAL,N_GE1,WORLD,PACK,BE	11685429 b	: 	: 	14063089 
NR,TOTAL,N_GE1,WORLD,PACK,BG	1963407 	: 	: 	1694906 
NR,TOTAL,N_GE1,WORLD,PACK,CH	: 	: 	12863774 	14909540 
NR,TOTAL,N_GE1,WORLD,PACK,CY	1259434 	: 	: 	1030366 
NR,TOTAL,N_GE1,WORLD,PACK,CZ	17296126 	: 	: 	14860671 
NR,TOTAL,N_GE1,WORLD,PACK,DE	283252333 	: 	: 	298922101 
NR,TOTAL,N_GE1,WORLD,PACK,DK	: 	: 	: 	15063934 
NR,TOTAL,N_GE1,WORLD,PACK,EA	: 	: 	: 	557514734 e
NR,TOTAL,N_GE1,WORLD,PACK,EE	2024684 	: 	: 	1413879 
NR,TOTAL,N_GE1,WORLD,PACK,EL	: 	: 	: 	1749009 
NR,TOTAL,N_GE1,WORLD,PACK,ES	39083016 	: 	: 	25790688 
NR,TOTAL,N_GE1,WORLD,PACK,EU27	: 	: 	: 	746765245 e
NR,TOTAL,N_GE1,WORLD,PACK,EU28	: 	: 	: 	750014196 e
NR,TOTAL,N_GE1,WORLD,PACK,FI	10895050 	: 	: 	13208190 
NR,TOTAL,N_GE1,WORLD,PACK,FR	72733253 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,PACK,HR	: 	: 	: 	3634968 
NR,TOTAL,N_GE1,WORLD,PACK,HU	8588521 	: 	: 	6656754 
NR,TOTAL,N_GE1,WORLD,PACK,IE	7422196 	: 	: 	9282379 
NR,TOTAL,N_GE1,WORLD,PACK,IT	22671499 	: 	: 	17495058 
NR,TOTAL,N_GE1,WORLD,PACK,LT	2895494 	: 	: 	1668439 
NR,TOTAL,N_GE1,WORLD,PACK,LU	: 	: 	: 	1328256 
NR,TOTAL,N_GE1,WORLD,PACK,LV	: 	: 	: 	1686557 
NR,TOTAL,N_GE1,WORLD,PACK,MT	391409 	: 	: 	445287 
NR,TOTAL,N_GE1,WORLD,PACK,NL	44331204 	: 	: 	37240325 
NR,TOTAL,N_GE1,WORLD,PACK,NO	12253475 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,PACK,PL	6766194 	: 	: 	22830070 
NR,TOTAL,N_GE1,WORLD,PACK,PT	2700903 	: 	: 	3204616 
NR,TOTAL,N_GE1,WORLD,PACK,RO	4463012 	: 	: 	5626744 
NR,TOTAL,N_GE1,WORLD,PACK,SE	: 	: 	: 	24495045 
NR,TOTAL,N_GE1,WORLD,PACK,SI	1095712 	: 	: 	1342046 
NR,TOTAL,N_GE1,WORLD,PACK,SK	7154832 	: 	: 	6094775 
NR,TOTAL,N_GE1,WORLD,TOTAL,AT	112051065 	: 	: 	107355432 
NR,TOTAL,N_GE1,WORLD,TOTAL,BE	99015509 b	: 	: 	95403633 
NR,TOTAL,N_GE1,WORLD,TOTAL,BG	22670765 	: 	: 	16538253 
NR,TOTAL,N_GE1,WORLD,TOTAL,CH	: 	: 	132166305 	125812090 
NR,TOTAL,N_GE1,WORLD,TOTAL,CY	17919048 	: 	: 	19073316 
NR,TOTAL,N_GE1,WORLD,TOTAL,CZ	146454114 	: 	: 	135670419 
NR,TOTAL,N_GE1,WORLD,TOTAL,DE	1349363024 	: 	: 	1300138336 
NR,TOTAL,N_GE1,WORLD,TOTAL,DK	: 	: 	: 	113032069 
NR,TOTAL,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	4371199443 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EE	15100980 	: 	: 	14091381 
NR,TOTAL,N_GE1,WORLD,TOTAL,EL	: 	: 	: 	63977197 
NR,TOTAL,N_GE1,WORLD,TOTAL,ES	629592329 	: 	: 	622449254 
NR,TOTAL,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	6013878652 e
NR,TOTAL,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	6061396576 e
NR,TOTAL,N_GE1,WORLD,TOTAL,FI	135888105 	: 	: 	129303810 
NR,TOTAL,N_GE1,WORLD,TOTAL,FR	1127833720 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,HR	: 	: 	: 	47940320 
NR,TOTAL,N_GE1,WORLD,TOTAL,HU	66899784 	: 	: 	65332660 
NR,TOTAL,N_GE1,WORLD,TOTAL,IE	67010252 	: 	: 	62405832 
NR,TOTAL,N_GE1,WORLD,TOTAL,IT	314143544 	: 	: 	308272045 
NR,TOTAL,N_GE1,WORLD,TOTAL,LT	20219165 	: 	: 	19102353 
NR,TOTAL,N_GE1,WORLD,TOTAL,LU	: 	: 	: 	11329297 
NR,TOTAL,N_GE1,WORLD,TOTAL,LV	: 	14636241 	: 	17108004 
NR,TOTAL,N_GE1,WORLD,TOTAL,MT	3990661 	3728311 	3117327 	2915588 
NR,TOTAL,N_GE1,WORLD,TOTAL,NL	288377638 	: 	: 	259367439 
NR,TOTAL,N_GE1,WORLD,TOTAL,NO	114679451 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,PL	333350359 	: 	: 	281342668 
NR,TOTAL,N_GE1,WORLD,TOTAL,PT	70513227 	: 	: 	61473683 
NR,TOTAL,N_GE1,WORLD,TOTAL,RO	68933945 	: 	: 	71455607 
NR,TOTAL,N_GE1,WORLD,TOTAL,SE	: 	: 	: 	160702868 
NR,TOTAL,N_GE1,WORLD,TOTAL,SI	20582810 	: 	: 	18570337 
NR,TOTAL,N_GE1,WORLD,TOTAL,SK	44203804 	: 	: 	31328407 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,AT	21178140 	: 	: 	23036339 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,BE	15302134 b	: 	: 	20734731 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,BG	1431607 	: 	: 	1171740 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,CH	: 	: 	22179922 	22379079 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,CY	3921917 	: 	: 	8488039 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,CZ	17241569 	: 	: 	12903666 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,DE	296292308 	: 	: 	265120732 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,DK	: 	: 	: 	15034552 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,EA	: 	: 	: 	889985154 e
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,EE	2923163 	: 	: 	1974754 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,EL	: 	: 	: 	4990471 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,ES	70660875 	: 	: 	37744116 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,EU27	: 	: 	: 	1147620930 e
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,EU28	: 	: 	: 	1153242264 e
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,FI	22978920 	: 	: 	20422510 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,FR	608096282 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,HR	: 	: 	: 	6135508 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,HU	5000589 	: 	: 	4142890 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,IE	8323882 	: 	: 	9131774 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,IT	34125095 	: 	: 	38633394 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,LT	4596055 	: 	: 	1736376 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,LU	: 	: 	: 	1250006 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,LV	: 	: 	: 	1682599 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,MT	1054395 	: 	: 	938541 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,NL	69323146 	: 	: 	58836847 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,PL	8324943 	: 	: 	25025112 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,PT	5248377 	: 	: 	8701037 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,RO	3182918 	: 	: 	4555717 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,SE	: 	: 	: 	45903542 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,SI	1586727 	: 	: 	1808531 
NR,TOTAL,N_GE1,WORLD,TRA_TO_TA,SK	6256418 	: 	: 	5420194 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,AT	28850861 	: 	: 	25831103 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,BE	31143773 b	: 	: 	23486508 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,BG	878869 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,TRA_WEB,CH	: 	: 	47243784 	39181095 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,CY	10749409 	: 	: 	8882504 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,CZ	15934815 	: 	: 	7454707 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,DE	453967997 	: 	: 	357851638 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,DK	: 	: 	: 	72620063 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,EA	: 	: 	: 	970549179 e
NR,TOTAL,N_GE1,WORLD,TRA_WEB,EE	5443819 	: 	: 	4878567 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,EL	: 	: 	: 	5602340 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,ES	104688062 	: 	: 	39658718 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,EU27	: 	: 	: 	1317350630 e
NR,TOTAL,N_GE1,WORLD,TRA_WEB,EU28	: 	: 	: 	1321065492 e
NR,TOTAL,N_GE1,WORLD,TRA_WEB,FI	59312418 	: 	: 	46935858 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,FR	242826195 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,HR	: 	: 	: 	4649507 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,HU	10572905 	: 	: 	8597490 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,IE	38018200 	: 	: 	32992617 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,IT	76878069 	: 	: 	54192231 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,LT	8958470 	: 	: 	6112047 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,LU	: 	: 	: 	3746194 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,LV	: 	: 	: 	3359605 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,MT	2586563 	: 	: 	1361060 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,NL	83109541 	: 	: 	70674114 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,PL	41589210 	: 	: 	22083476 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,PT	8909997 	: 	: 	6732697 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,RO	1459289 	: 	: 	1465344 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,SE	: 	: 	: 	57977264 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,SI	1960379 	: 	: 	1962169 
NR,TOTAL,N_GE1,WORLD,TRA_WEB,SK	4410335 	: 	: 	2266727 u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,AT	2290587 	: 	: 	1596146 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,BE	684058 bu	: 	: 	619984 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,BG	1059995 	: 	: 	465507 u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,CH	: 	: 	: u	: u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,CY	70258 u	: 	: 	100620 u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,CZ	1726175 	: 	: 	1057590 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,DE	26219031 	: 	: 	28635306 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,DK	: 	: 	: 	972998 u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,EA	: 	: 	: 	306652391 e
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,EE	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,EL	: 	: 	: 	1005404 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,ES	50621843 	: 	: 	20223209 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,EU27	: 	: 	: 	368465261 e
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,EU28	: 	: 	: 	368455770 e
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,FI	1218644 	: 	: 	952181 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,FR	10353676 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,HR	: 	: 	: 	383840 u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,HU	194337 u	: 	: 	349716 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,IE	299861 u	: 	: 	321529 u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,IT	15457590 	: 	: 	12544158 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,LT	30753 u	: 	: 	397425 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,LU	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,MT	20933 u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,NL	11593466 	: 	: 	6984632 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,PL	912150 	: 	: 	3235245 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,PT	1047198 	: 	: 	2458211 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,RO	4420020 	: 	: 	4372168 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,SE	: 	: 	: 	4255951 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,SI	185128 u	: 	: 	229798 
NR,TOTAL,N_GE4,DOM,ACC_TO_TA,SK	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ACC_WEB,AT	7336689 	: 	: 	5626625 
NR,TOTAL,N_GE4,DOM,ACC_WEB,BE	1556408 b	: 	: 	1843016 
NR,TOTAL,N_GE4,DOM,ACC_WEB,BG	682496 	: 	: 	441974 
NR,TOTAL,N_GE4,DOM,ACC_WEB,CH	: 	: 	3752432 	4292447 
NR,TOTAL,N_GE4,DOM,ACC_WEB,CY	168616 	: 	: 	121950 u
NR,TOTAL,N_GE4,DOM,ACC_WEB,CZ	9585943 	: 	: 	6752666 
NR,TOTAL,N_GE4,DOM,ACC_WEB,DE	130267555 	: 	: 	132818740 
NR,TOTAL,N_GE4,DOM,ACC_WEB,DK	: 	: 	: 	4986471 
NR,TOTAL,N_GE4,DOM,ACC_WEB,EA	: 	: 	: 	399283437 e
NR,TOTAL,N_GE4,DOM,ACC_WEB,EE	234307 u	: 	: 	142750 u
NR,TOTAL,N_GE4,DOM,ACC_WEB,EL	: 	: 	: 	2887372 
NR,TOTAL,N_GE4,DOM,ACC_WEB,ES	43612635 	: 	: 	26425962 
NR,TOTAL,N_GE4,DOM,ACC_WEB,EU27	: 	: 	: 	501517508 e
NR,TOTAL,N_GE4,DOM,ACC_WEB,EU28	: 	: 	: 	501778170 e
NR,TOTAL,N_GE4,DOM,ACC_WEB,FI	4013244 	: 	: 	3113686 
NR,TOTAL,N_GE4,DOM,ACC_WEB,FR	128052273 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ACC_WEB,HR	: 	: 	: 	761607 
NR,TOTAL,N_GE4,DOM,ACC_WEB,HU	5390788 	: 	: 	5514344 
NR,TOTAL,N_GE4,DOM,ACC_WEB,IE	1572229 	: 	: 	1185272 
NR,TOTAL,N_GE4,DOM,ACC_WEB,IT	39113258 	: 	: 	26463293 
NR,TOTAL,N_GE4,DOM,ACC_WEB,LT	520005 	: 	: 	69345 
NR,TOTAL,N_GE4,DOM,ACC_WEB,LU	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ACC_WEB,LV	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,ACC_WEB,MT	61289 	: 	: 	24886 u
NR,TOTAL,N_GE4,DOM,ACC_WEB,NL	10434579 	: 	: 	20446344 
NR,TOTAL,N_GE4,DOM,ACC_WEB,PL	31463711 	: 	: 	16541334 
NR,TOTAL,N_GE4,DOM,ACC_WEB,PT	4082059 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,ACC_WEB,RO	1868210 	: 	: 	1148594 
NR,TOTAL,N_GE4,DOM,ACC_WEB,SE	: 	: 	: 	3095530 
NR,TOTAL,N_GE4,DOM,ACC_WEB,SI	286257 	: 	: 	325091 
NR,TOTAL,N_GE4,DOM,ACC_WEB,SK	1845192 u	: 	: 	1322888 u
NR,TOTAL,N_GE4,DOM,DIRECT,AT	14694844 	: 	: 	13736424 
NR,TOTAL,N_GE4,DOM,DIRECT,BE	3150322 b	: 	: 	3480136 
NR,TOTAL,N_GE4,DOM,DIRECT,BG	8519671 	: 	: 	4987239 
NR,TOTAL,N_GE4,DOM,DIRECT,CH	: 	: 	: u	: u
NR,TOTAL,N_GE4,DOM,DIRECT,CY	: c	: 	: 	391472 
NR,TOTAL,N_GE4,DOM,DIRECT,CZ	19477170 	: 	: 	12817427 
NR,TOTAL,N_GE4,DOM,DIRECT,DE	273914402 	: 	: 	266406673 
