unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,TOTAL,N_GE4,DOM,PACK,BE	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,PACK,BG	95784 	: 	: 	85457 
NR,TOTAL,N_GE4,DOM,PACK,CH	: 	: 	: u	: u
NR,TOTAL,N_GE4,DOM,PACK,CY	14702 u	: 	: 	15406 u
NR,TOTAL,N_GE4,DOM,PACK,CZ	108856 u	: 	: 	68982 u
NR,TOTAL,N_GE4,DOM,PACK,DE	6687804 	: 	: 	7344836 
NR,TOTAL,N_GE4,DOM,PACK,DK	: 	: 	: 	472004 
NR,TOTAL,N_GE4,DOM,PACK,EA	: 	: 	: 	12753027 e
NR,TOTAL,N_GE4,DOM,PACK,EE	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,PACK,EL	: 	: 	: 	109825 
NR,TOTAL,N_GE4,DOM,PACK,ES	2435507 	: 	: 	1769539 
NR,TOTAL,N_GE4,DOM,PACK,EU27	: 	: 	: 	16544650 e
NR,TOTAL,N_GE4,DOM,PACK,EU28	: 	: 	: 	16582425 e
NR,TOTAL,N_GE4,DOM,PACK,FI	: c	: 	: 	62884 u
NR,TOTAL,N_GE4,DOM,PACK,FR	1201525 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,PACK,HR	: 	: 	: 	50631 u
NR,TOTAL,N_GE4,DOM,PACK,HU	38037 u	: 	: 	66738 
NR,TOTAL,N_GE4,DOM,PACK,IE	33909 u	: 	: 	60936 
NR,TOTAL,N_GE4,DOM,PACK,IT	892535 u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,PACK,LU	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,PACK,NL	49462 u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,PACK,NO	103304 u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,PACK,PL	70113 u	: 	: 	238772 
NR,TOTAL,N_GE4,DOM,PACK,PT	52863 	: 	: 	81625 
NR,TOTAL,N_GE4,DOM,PACK,RO	376606 	: 	: 	457685 
NR,TOTAL,N_GE4,DOM,PACK,SE	: 	: 	: 	304671 
NR,TOTAL,N_GE4,DOM,PACK,SI	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,PACK,SK	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TOTAL,AT	3372479 	: 	: 	3120767 
NR,TOTAL,N_GE4,DOM,TOTAL,BE	791475 b	: 	: 	782551 
NR,TOTAL,N_GE4,DOM,TOTAL,BG	1855838 	: 	: 	1182628 
NR,TOTAL,N_GE4,DOM,TOTAL,CH	: 	: 	2070867 	2369066 
NR,TOTAL,N_GE4,DOM,TOTAL,CY	217683 	: 	: 	310425 
NR,TOTAL,N_GE4,DOM,TOTAL,CZ	8209895 	: 	: 	7802529 
NR,TOTAL,N_GE4,DOM,TOTAL,DE	48111248 	: 	: 	50342326 
NR,TOTAL,N_GE4,DOM,TOTAL,DK	: 	: 	: 	3469238 
NR,TOTAL,N_GE4,DOM,TOTAL,EA	: 	: 	: 	214986319 e
NR,TOTAL,N_GE4,DOM,TOTAL,EE	312781 	: 	: 	237226 
NR,TOTAL,N_GE4,DOM,TOTAL,EL	: 	: 	: 	3857100 
NR,TOTAL,N_GE4,DOM,TOTAL,ES	34852891 	: 	: 	32559302 
NR,TOTAL,N_GE4,DOM,TOTAL,EU27	: 	: 	: 	297124312 e
NR,TOTAL,N_GE4,DOM,TOTAL,EU28	: 	: 	: 	298951541 e
NR,TOTAL,N_GE4,DOM,TOTAL,FI	5554006 	: 	: 	5441377 
NR,TOTAL,N_GE4,DOM,TOTAL,FR	77714440 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,HR	: 	: 	: 	1913574 
NR,TOTAL,N_GE4,DOM,TOTAL,HU	2922440 	: 	: 	3280628 
NR,TOTAL,N_GE4,DOM,TOTAL,IE	1189430 	: 	: 	1100386 
NR,TOTAL,N_GE4,DOM,TOTAL,IT	20705234 	: 	: 	18532925 
NR,TOTAL,N_GE4,DOM,TOTAL,LT	424336 	: 	: 	483660 
NR,TOTAL,N_GE4,DOM,TOTAL,LU	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TOTAL,LV	: 	303885 	: 	475451 
NR,TOTAL,N_GE4,DOM,TOTAL,MT	42825 	32565 	32274 	25727 
NR,TOTAL,N_GE4,DOM,TOTAL,NL	6918470 	: 	: 	6976218 
NR,TOTAL,N_GE4,DOM,TOTAL,NO	4088565 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,PL	17986336 	: 	: 	15023608 
NR,TOTAL,N_GE4,DOM,TOTAL,PT	3947044 	: 	: 	3324960 
NR,TOTAL,N_GE4,DOM,TOTAL,RO	5678291 	: 	: 	5999859 
NR,TOTAL,N_GE4,DOM,TOTAL,SE	: 	: 	: 	6753081 
NR,TOTAL,N_GE4,DOM,TOTAL,SI	311778 	: 	: 	331938 
NR,TOTAL,N_GE4,DOM,TOTAL,SK	1740178 	: 	: 	1389713 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,AT	77286 u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,BE	: u	: 	: 	35239 u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,BG	: c	: 	: 	46014 u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,CH	: 	: 	: u	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,CY	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,CZ	80178 u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,DE	2576732 	: 	: 	3080070 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,DK	: 	: 	: 	441714 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,EA	: 	: 	: 	25517166 e
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,EE	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,EL	: 	: 	: 	282543 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,ES	3434195 	: 	: 	2013917 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,EU27	: 	: 	: 	31032103 e
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,EU28	: 	: 	: 	31095154 e
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,FI	126236 u	: 	: 	105088 u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,FR	36504948 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,HR	: 	: 	: 	88145 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,HU	38037 u	: 	: 	54826 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,IE	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,IT	1544650 	: 	: 	926708 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,LT	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,LU	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,NL	88085 u	: 	: 	68940 u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,PL	70113 u	: 	: 	243960 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,PT	103825 	: 	: 	178683 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,RO	120369 	: 	: 	211403 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,SE	: 	: 	: 	570414 
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,SI	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_TO_TA,SK	: c	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TRA_WEB,AT	235143 	: 	: 	228864 
NR,TOTAL,N_GE4,DOM,TRA_WEB,BE	78640 bu	: 	: 	86878 u
NR,TOTAL,N_GE4,DOM,TRA_WEB,BG	: c	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TRA_WEB,CH	: 	: 	: u	: u
NR,TOTAL,N_GE4,DOM,TRA_WEB,CY	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_WEB,CZ	163697 u	: 	: 	99166 u
NR,TOTAL,N_GE4,DOM,TRA_WEB,DE	8882442 	: 	: 	6791924 
NR,TOTAL,N_GE4,DOM,TRA_WEB,DK	: 	: 	: 	2334247 
NR,TOTAL,N_GE4,DOM,TRA_WEB,EA	: 	: 	: 	25279922 e
NR,TOTAL,N_GE4,DOM,TRA_WEB,EE	47977 u	: 	: 	25207 u
NR,TOTAL,N_GE4,DOM,TRA_WEB,EL	: 	: 	: 	246400 
NR,TOTAL,N_GE4,DOM,TRA_WEB,ES	4783671 	: 	: 	1721441 
NR,TOTAL,N_GE4,DOM,TRA_WEB,EU27	: 	: 	: 	33923554 e
NR,TOTAL,N_GE4,DOM,TRA_WEB,EU28	: 	: 	: 	33923608 e
NR,TOTAL,N_GE4,DOM,TRA_WEB,FI	1022442 	: 	: 	605552 
NR,TOTAL,N_GE4,DOM,TRA_WEB,FR	10837386 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TRA_WEB,HR	: 	: 	: 	36150 u
NR,TOTAL,N_GE4,DOM,TRA_WEB,HU	145848 	: 	: 	130804 
NR,TOTAL,N_GE4,DOM,TRA_WEB,IE	67410 	: 	: 	49051 
NR,TOTAL,N_GE4,DOM,TRA_WEB,IT	3235617 	: 	: 	1983736 
NR,TOTAL,N_GE4,DOM,TRA_WEB,LT	: c	: 	: 	4223 u
NR,TOTAL,N_GE4,DOM,TRA_WEB,LU	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_WEB,NL	113600 	: 	: 	59358 u
NR,TOTAL,N_GE4,DOM,TRA_WEB,PL	589141 	: 	: 	304748 
NR,TOTAL,N_GE4,DOM,TRA_WEB,PT	228112 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TRA_WEB,RO	54044 u	: 	: 	45439 u
NR,TOTAL,N_GE4,DOM,TRA_WEB,SE	: 	: 	: 	1424511 
NR,TOTAL,N_GE4,DOM,TRA_WEB,SI	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,TRA_WEB,SK	: c	: 	: 	: u
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,AT	2805912 	: 	: 	2713750 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,BE	1556084 b	: 	: 	2114151 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,BG	217614 	: 	: 	121357 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,CH	: 	: 	1678639 	1816199 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,CY	355638 	: 	: 	321684 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,CZ	2232664 	: 	: 	2053437 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,DE	22376794 	: 	: 	23256111 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,DK	: 	: 	: 	923862 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,EA	: 	: 	: 	55319620 e
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,EE	272794 	: 	: 	182976 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,EL	: 	: 	: 	125458 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,ES	4485523 	: 	: 	1205220 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,EU27	: 	: 	: 	74335143 e
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,EU28	: 	: 	: 	74591308 e
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,FI	1911268 	: 	: 	1771073 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,FR	317786 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,HR	: 	: 	: 	303050 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,HU	875926 	: 	: 	601487 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,IE	984289 	: 	: 	898474 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,IT	2188265 	: 	: 	1994416 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,LT	443073 	: 	: 	222329 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,LU	: 	: 	: 	132173 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,LV	: 	: 	: 	198470 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,MT	219589 	: 	: 	80068 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,NL	6566719 	: 	: 	6610086 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,PL	733127 	: 	: 	2472739 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,PT	316508 	: 	: 	406204 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,RO	303691 	: 	: 	305099 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,SE	: 	: 	: 	2693258 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,SI	236806 	: 	: 	241398 
NR,TOTAL,N_GE4,OUT,ACC_TO_TA,SK	747438 	: 	: 	624898 
NR,TOTAL,N_GE4,OUT,ACC_WEB,AT	3334254 	: 	: 	2814283 
NR,TOTAL,N_GE4,OUT,ACC_WEB,BE	3169875 b	: 	: 	2182890 
NR,TOTAL,N_GE4,OUT,ACC_WEB,BG	: c	: 	: 	: u
NR,TOTAL,N_GE4,OUT,ACC_WEB,CH	: 	: 	3906850 	3461274 
NR,TOTAL,N_GE4,OUT,ACC_WEB,CY	303746 	: 	: 	253559 
NR,TOTAL,N_GE4,OUT,ACC_WEB,CZ	2191454 	: 	: 	1292205 
NR,TOTAL,N_GE4,OUT,ACC_WEB,DE	36250204 	: 	: 	28736678 
NR,TOTAL,N_GE4,OUT,ACC_WEB,DK	: 	: 	: 	2229691 
NR,TOTAL,N_GE4,OUT,ACC_WEB,EA	: 	: 	: 	62114593 e
NR,TOTAL,N_GE4,OUT,ACC_WEB,EE	348402 	: 	: 	269800 
NR,TOTAL,N_GE4,OUT,ACC_WEB,EL	: 	: 	: 	95716 
NR,TOTAL,N_GE4,OUT,ACC_WEB,ES	3685238 	: 	: 	1523715 
NR,TOTAL,N_GE4,OUT,ACC_WEB,EU27	: 	: 	: 	80286295 e
NR,TOTAL,N_GE4,OUT,ACC_WEB,EU28	: 	: 	: 	80565074 e
NR,TOTAL,N_GE4,OUT,ACC_WEB,FI	2736267 	: 	: 	2452485 
NR,TOTAL,N_GE4,OUT,ACC_WEB,FR	9152841 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,ACC_WEB,HR	: 	: 	: 	329152 
NR,TOTAL,N_GE4,OUT,ACC_WEB,HU	659911 	: 	: 	340401 
NR,TOTAL,N_GE4,OUT,ACC_WEB,IE	1927697 	: 	: 	1465959 
NR,TOTAL,N_GE4,OUT,ACC_WEB,IT	3068131 	: 	: 	2714072 
NR,TOTAL,N_GE4,OUT,ACC_WEB,LT	665372 	: 	: 	397537 
NR,TOTAL,N_GE4,OUT,ACC_WEB,LU	: 	: 	: 	378494 
NR,TOTAL,N_GE4,OUT,ACC_WEB,LV	: 	: 	: 	207475 
NR,TOTAL,N_GE4,OUT,ACC_WEB,MT	248463 	: 	: 	114793 
NR,TOTAL,N_GE4,OUT,ACC_WEB,NL	7312997 	: 	: 	8092361 
NR,TOTAL,N_GE4,OUT,ACC_WEB,PL	1821749 	: 	: 	1362343 
NR,TOTAL,N_GE4,OUT,ACC_WEB,PT	419419 	: 	: 	411059 
NR,TOTAL,N_GE4,OUT,ACC_WEB,RO	162277 	: 	: 	89560 
NR,TOTAL,N_GE4,OUT,ACC_WEB,SE	: 	: 	: 	2059502 
NR,TOTAL,N_GE4,OUT,ACC_WEB,SI	480085 	: 	: 	324844 
NR,TOTAL,N_GE4,OUT,ACC_WEB,SK	405029 	: 	: 	337858 u
NR,TOTAL,N_GE4,OUT,DIRECT,AT	2885059 	: 	: 	2582601 
NR,TOTAL,N_GE4,OUT,DIRECT,BE	4822317 b	: 	: 	3547096 
NR,TOTAL,N_GE4,OUT,DIRECT,BG	234197 	: 	: 	120333 
NR,TOTAL,N_GE4,OUT,DIRECT,CH	: 	: 	1843178 	1672294 
NR,TOTAL,N_GE4,OUT,DIRECT,CY	122253 	: 	: 	232295 
NR,TOTAL,N_GE4,OUT,DIRECT,CZ	2153098 	: 	: 	1262205 
NR,TOTAL,N_GE4,OUT,DIRECT,DE	37217464 	: 	: 	31194934 
NR,TOTAL,N_GE4,OUT,DIRECT,DK	: 	: 	: 	369075 
NR,TOTAL,N_GE4,OUT,DIRECT,EA	: 	: 	: 	57891550 e
NR,TOTAL,N_GE4,OUT,DIRECT,EE	253354 	: 	: 	159542 
NR,TOTAL,N_GE4,OUT,DIRECT,EL	: 	: 	: 	: u
NR,TOTAL,N_GE4,OUT,DIRECT,ES	2762311 	: 	: 	3469019 
NR,TOTAL,N_GE4,OUT,DIRECT,EU27	: 	: 	: 	73884537 e
NR,TOTAL,N_GE4,OUT,DIRECT,EU28	: 	: 	: 	73993503 e
NR,TOTAL,N_GE4,OUT,DIRECT,FI	1187970 	: 	: 	1231652 
NR,TOTAL,N_GE4,OUT,DIRECT,FR	: u	: 	: 	: 
NR,TOTAL,N_GE4,OUT,DIRECT,HR	: 	: 	: 	173889 
NR,TOTAL,N_GE4,OUT,DIRECT,HU	1047357 	: 	: 	666840 
NR,TOTAL,N_GE4,OUT,DIRECT,IE	3191964 	: 	: 	2726991 
NR,TOTAL,N_GE4,OUT,DIRECT,IT	4086533 	: 	: 	4668554 
NR,TOTAL,N_GE4,OUT,DIRECT,LT	418245 	: 	: 	700757 
NR,TOTAL,N_GE4,OUT,DIRECT,LU	: 	: 	: 	703583 
NR,TOTAL,N_GE4,OUT,DIRECT,LV	: 	: 	: 	151154 
NR,TOTAL,N_GE4,OUT,DIRECT,MT	103623 	: 	: 	85923 
NR,TOTAL,N_GE4,OUT,DIRECT,NL	4626170 	: 	: 	4508642 
NR,TOTAL,N_GE4,OUT,DIRECT,PL	3936355 	: 	: 	2296504 
NR,TOTAL,N_GE4,OUT,DIRECT,PT	719868 	: 	: 	135634 
NR,TOTAL,N_GE4,OUT,DIRECT,RO	118420 	: 	: 	101744 
NR,TOTAL,N_GE4,OUT,DIRECT,SE	: 	: 	: 	958388 
NR,TOTAL,N_GE4,OUT,DIRECT,SI	866180 	: 	: 	700106 
NR,TOTAL,N_GE4,OUT,DIRECT,SK	606909 	: 	: 	303528 u
NR,TOTAL,N_GE4,OUT,NBOOK,AT	701280 	: 	: 	672601 
NR,TOTAL,N_GE4,OUT,NBOOK,BE	1320911 b	: 	: 	1375540 
NR,TOTAL,N_GE4,OUT,NBOOK,BG	66859 u	: 	: 	132554 
NR,TOTAL,N_GE4,OUT,NBOOK,CH	: 	: 	4476852 	3826681 
NR,TOTAL,N_GE4,OUT,NBOOK,CY	427947 	: 	: 	32549 u
NR,TOTAL,N_GE4,OUT,NBOOK,CZ	733282 	: 	: 	873672 
NR,TOTAL,N_GE4,OUT,NBOOK,DE	6201449 	: 	: 	5980987 
NR,TOTAL,N_GE4,OUT,NBOOK,DK	: 	: 	: 	3472345 
NR,TOTAL,N_GE4,OUT,NBOOK,EA	: 	: 	: 	14703757 e
NR,TOTAL,N_GE4,OUT,NBOOK,EE	52763 	: 	: 	327172 
NR,TOTAL,N_GE4,OUT,NBOOK,EL	: 	: 	: 	109250 
NR,TOTAL,N_GE4,OUT,NBOOK,ES	563479 	: 	: 	1549134 
NR,TOTAL,N_GE4,OUT,NBOOK,EU27	: 	: 	: 	29623912 e
NR,TOTAL,N_GE4,OUT,NBOOK,EU28	: 	: 	: 	30346130 e
NR,TOTAL,N_GE4,OUT,NBOOK,FI	880509 	: 	: 	891784 
NR,TOTAL,N_GE4,OUT,NBOOK,FR	: u	: 	: 	: 
NR,TOTAL,N_GE4,OUT,NBOOK,HR	: 	: 	: 	662888 
NR,TOTAL,N_GE4,OUT,NBOOK,HU	1136164 	: 	: 	1112999 
NR,TOTAL,N_GE4,OUT,NBOOK,IE	24259 u	: 	: 	111899 
NR,TOTAL,N_GE4,OUT,NBOOK,IT	698113 u	: 	: 	611692 u
NR,TOTAL,N_GE4,OUT,NBOOK,LT	425053 	: 	: 	249116 
NR,TOTAL,N_GE4,OUT,NBOOK,LU	: 	: 	: 	132196 
NR,TOTAL,N_GE4,OUT,NBOOK,LV	: 	: 	: 	430937 
NR,TOTAL,N_GE4,OUT,NBOOK,MT	: 	: 	: 	72218 
NR,TOTAL,N_GE4,OUT,NBOOK,NL	1889830 	: 	: 	784258 
NR,TOTAL,N_GE4,OUT,NBOOK,PL	2676164 	: 	: 	3467222 
NR,TOTAL,N_GE4,OUT,NBOOK,PT	125106 	: 	: 	123479 
NR,TOTAL,N_GE4,OUT,NBOOK,RO	408720 	: 	: 	439258 
NR,TOTAL,N_GE4,OUT,NBOOK,SE	: 	: 	: 	985678 
NR,TOTAL,N_GE4,OUT,NBOOK,SI	275964 	: 	: 	268879 
NR,TOTAL,N_GE4,OUT,NBOOK,SK	772465 	: 	: 	361440 
NR,TOTAL,N_GE4,OUT,NPACK,AT	4805909 	: 	: 	4209547 
NR,TOTAL,N_GE4,OUT,NPACK,BE	6624845 b	: 	: 	5932737 
NR,TOTAL,N_GE4,OUT,NPACK,BG	394333 	: 	: 	271362 
NR,TOTAL,N_GE4,OUT,NPACK,CH	: 	: 	7521846 	6773248 
NR,TOTAL,N_GE4,OUT,NPACK,CY	872469 	: 	: 	846512 
NR,TOTAL,N_GE4,OUT,NPACK,CZ	3210090 	: 	: 	2561131 
NR,TOTAL,N_GE4,OUT,NPACK,DE	49352829 	: 	: 	42391256 
NR,TOTAL,N_GE4,OUT,NPACK,DK	: 	: 	: 	3978267 
NR,TOTAL,N_GE4,OUT,NPACK,EA	: 	: 	: 	99043033 e
NR,TOTAL,N_GE4,OUT,NPACK,EE	490287 	: 	: 	545452 
NR,TOTAL,N_GE4,OUT,NPACK,EL	: 	: 	: 	478443 
NR,TOTAL,N_GE4,OUT,NPACK,ES	7315007 	: 	: 	5657773 
NR,TOTAL,N_GE4,OUT,NPACK,EU27	: 	: 	: 	137006899 e
NR,TOTAL,N_GE4,OUT,NPACK,EU28	: 	: 	: 	138008762 e
NR,TOTAL,N_GE4,OUT,NPACK,FI	3289452 	: 	: 	2856867 
NR,TOTAL,N_GE4,OUT,NPACK,FR	13255142 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,NPACK,HR	: 	: 	: 	1021636 
NR,TOTAL,N_GE4,OUT,NPACK,HU	2218939 	: 	: 	1779839 
NR,TOTAL,N_GE4,OUT,NPACK,IE	3691391 	: 	: 	3076344 
NR,TOTAL,N_GE4,OUT,NPACK,IT	6198564 	: 	: 	6446240 
NR,TOTAL,N_GE4,OUT,NPACK,LT	1018771 	: 	: 	954203 
NR,TOTAL,N_GE4,OUT,NPACK,LU	: 	: 	: 	858868 
NR,TOTAL,N_GE4,OUT,NPACK,LV	: 	: 	: 	636568 
NR,TOTAL,N_GE4,OUT,NPACK,MT	324456 	: 	: 	208555 
NR,TOTAL,N_GE4,OUT,NPACK,NL	11415816 	: 	: 	9855360 
NR,TOTAL,N_GE4,OUT,NPACK,NO	4278002 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,NPACK,PL	8846513 	: 	: 	6091253 
NR,TOTAL,N_GE4,OUT,NPACK,PT	1022479 	: 	: 	659326 
NR,TOTAL,N_GE4,OUT,NPACK,RO	656328 	: 	: 	619448 
NR,TOTAL,N_GE4,OUT,NPACK,SE	: 	: 	: 	3703022 
NR,TOTAL,N_GE4,OUT,NPACK,SI	1298979 	: 	: 	1093143 
NR,TOTAL,N_GE4,OUT,NPACK,SK	1513354 	: 	: 	759136 
NR,TOTAL,N_GE4,OUT,PACK,AT	2215561 	: 	: 	2506861 
NR,TOTAL,N_GE4,OUT,PACK,BE	1258697 b	: 	: 	1419641 
NR,TOTAL,N_GE4,OUT,PACK,BG	158606 	: 	: 	123774 
NR,TOTAL,N_GE4,OUT,PACK,CH	: 	: 	1252234 	1393519 
NR,TOTAL,N_GE4,OUT,PACK,CY	155518 	: 	: 	120911 
NR,TOTAL,N_GE4,OUT,PACK,CZ	1945002 	: 	: 	1654130 
NR,TOTAL,N_GE4,OUT,PACK,DE	21805949 	: 	: 	21934633 
NR,TOTAL,N_GE4,OUT,PACK,DK	: 	: 	: 	1144117 
NR,TOTAL,N_GE4,OUT,PACK,EA	: 	: 	: 	43303387 e
NR,TOTAL,N_GE4,OUT,PACK,EE	172262 	: 	: 	157544 
NR,TOTAL,N_GE4,OUT,PACK,EL	: 	: 	: 	105810 
NR,TOTAL,N_GE4,OUT,PACK,ES	2000888 	: 	: 	1014753 
NR,TOTAL,N_GE4,OUT,PACK,EU27	: 	: 	: 	59293729 e
NR,TOTAL,N_GE4,OUT,PACK,EU28	: 	: 	: 	59524354 e
NR,TOTAL,N_GE4,OUT,PACK,FI	1103641 	: 	: 	1296000 
NR,TOTAL,N_GE4,OUT,PACK,FR	6249663 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,PACK,HR	: 	: 	: 	264714 
NR,TOTAL,N_GE4,OUT,PACK,HU	897358 	: 	: 	628924 
NR,TOTAL,N_GE4,OUT,PACK,IE	778312 	: 	: 	912358 
NR,TOTAL,N_GE4,OUT,PACK,IT	1495748 	: 	: 	1506126 
NR,TOTAL,N_GE4,OUT,PACK,LT	348726 	: 	: 	220849 
NR,TOTAL,N_GE4,OUT,PACK,LU	: 	: 	: 	132629 
NR,TOTAL,N_GE4,OUT,PACK,LV	: 	: 	: 	194474 
NR,TOTAL,N_GE4,OUT,PACK,MT	52929 	: 	: 	53716 
NR,TOTAL,N_GE4,OUT,PACK,NL	3914012 	: 	: 	3427351 
NR,TOTAL,N_GE4,OUT,PACK,NO	1097689 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,PACK,PL	713536 	: 	: 	2239236 
NR,TOTAL,N_GE4,OUT,PACK,PT	261545 	: 	: 	289614 
NR,TOTAL,N_GE4,OUT,PACK,RO	277068 	: 	: 	334027 
NR,TOTAL,N_GE4,OUT,PACK,SE	: 	: 	: 	1934025 
NR,TOTAL,N_GE4,OUT,PACK,SI	109303 	: 	: 	145027 
NR,TOTAL,N_GE4,OUT,PACK,SK	692327 	: 	: 	583740 
NR,TOTAL,N_GE4,OUT,TOTAL,AT	7021470 	: 	: 	6716408 
NR,TOTAL,N_GE4,OUT,TOTAL,BE	7883542 b	: 	: 	7352379 
NR,TOTAL,N_GE4,OUT,TOTAL,BG	552939 	: 	: 	395137 
NR,TOTAL,N_GE4,OUT,TOTAL,CH	: 	: 	8774079 	8166767 
NR,TOTAL,N_GE4,OUT,TOTAL,CY	1027987 	: 	: 	967422 
NR,TOTAL,N_GE4,OUT,TOTAL,CZ	5155092 	: 	: 	4215261 
NR,TOTAL,N_GE4,OUT,TOTAL,DE	71158778 	: 	: 	64325890 
NR,TOTAL,N_GE4,OUT,TOTAL,DK	: 	: 	: 	5122384 
NR,TOTAL,N_GE4,OUT,TOTAL,EA	: 	: 	: 	142346419 e
NR,TOTAL,N_GE4,OUT,TOTAL,EE	662549 	: 	: 	702996 
NR,TOTAL,N_GE4,OUT,TOTAL,EL	: 	: 	: 	584253 
NR,TOTAL,N_GE4,OUT,TOTAL,ES	9315895 	: 	: 	6672527 
NR,TOTAL,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	196300628 e
NR,TOTAL,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	197533116 e
NR,TOTAL,N_GE4,OUT,TOTAL,FI	4393093 	: 	: 	4152867 
NR,TOTAL,N_GE4,OUT,TOTAL,FR	19504805 	: 	: 	: 
